name,lat,lng,category,mode,dist,time
Ennovance Capital LLC,39.949553,-75.166917,entertainment,bicycle,0.38,2.92
The Print Center,39.9481309,-75.1685605,entertainment,bicycle,0.32,3.85
National Liberty Museum,39.94888059999999,-75.1468778,entertainment,bicycle,1.4,10.33
Science History Institute,39.9487962,-75.1466157,entertainment,bicycle,1.4,10.15
Saint Thomas Aquinas Church,39.93023499999999,-75.1739183,entertainment,bicycle,1.56,12.48
Bethany Mission Gallery,39.9636037,-75.16388069999998,entertainment,bicycle,1.18,10.7
Hill-Physick House,39.9443118,-75.1483538,entertainment,bicycle,1.66,12.78
PII Gallery,39.95384079999999,-75.1443386,entertainment,bicycle,1.81,13.25
Masonic Temple,39.95348010000001,-75.1630651,entertainment,bicycle,0.71,5.48
Art Space Collaborative,39.9482359,-75.1708166,entertainment,bicycle,0.17,3.17
South Philadelphia Peace Garden,39.93679040000001,-75.18911740000001,entertainment,bicycle,1.71,14.6
Presbyterian Historical Society,39.94311219999999,-75.1499077,entertainment,bicycle,1.72,12.98
Wells Fargo Museum,39.94968929999999,-75.1639465,entertainment,bicycle,0.39,2.87
Tornado Village,39.9501278,-75.20222059999998,entertainment,bicycle,1.95,14.57
Center for Architecture and Design,39.953848,-75.16044800000002,entertainment,bicycle,0.85,7.8
The Fabric Workshop and Museum,39.9537074,-75.1602417,entertainment,bicycle,0.82,7.8
Masonic Library & Museum-Pa,39.9536194,-75.1625712,entertainment,bicycle,0.76,6.2
40th AIR studio,39.95595229999999,-75.20288240000002,entertainment,bicycle,1.88,14.65
Benjamin Franklin Museum,39.94963920000001,-75.1468572,entertainment,bicycle,1.43,10.53
Philadelphia Covention CenterShow,39.9570268,-75.2008568,entertainment,bicycle,1.89,14.15
Museum of the American Revolution,39.94834520000001,-75.1458816,entertainment,bicycle,1.45,11.33
The Center For Art In Wood,39.9533639,-75.1447306,entertainment,bicycle,1.76,13.75
Second Bank of the United States Portrait Gallery,39.9485485,-75.14842770000001,entertainment,bicycle,1.32,10.45
Powel House,39.9457406,-75.14684179999998,entertainment,bicycle,1.63,13.32
New Hall Military Museum,39.9484523,-75.1472179,entertainment,bicycle,1.4,10.9
Figmago,39.941842,-75.15664799999998,entertainment,bicycle,1.34,10.02
Philadelphia Museum of Jewish Art,39.96380809999999,-75.160759,entertainment,bicycle,1.45,11.9
Quartier joli,39.94363720000001,-75.1487083,entertainment,bicycle,1.57,12.53
Septa Transit Museum,39.9518251,-75.16051390000001,entertainment,bicycle,0.72,5.5
Mantua Planters,39.963333,-75.1874021,entertainment,bicycle,1.76,13.52
Romanian Museum & Gallery,39.94719110000001,-75.1683656,entertainment,bicycle,0.56,4.6
Mural,39.9511456,-75.17762929999998,entertainment,bicycle,0.39,2.93
Tiger at Bay,39.9684374,-75.182144,entertainment,bicycle,1.6,12.55
BMW Welt,39.9464855,-75.16396970000002,entertainment,bicycle,0.65,4.87
Parque philly,39.9670977,-75.18326090000002,entertainment,bicycle,1.63,12.75
St. Kyle of KEK Statue,39.9495623,-75.1718321,entertainment,bicycle,0.09,1.08
Pretzel Museum,39.95435499999999,-75.14434539999998,entertainment,bicycle,1.83,13.67
Museum Network Inc,39.9515436,-75.16583609999998,entertainment,bicycle,0.57,4.33
Placa AMOR Philadelfia,39.9599334,-75.16497820000002,entertainment,bicycle,0.91,7.85
Rocki,39.96438060000001,-75.1795812,entertainment,bicycle,1.34,10.55
#5. Old St. Pauls Episcopal,39.9463161,-75.1464584,entertainment,bicycle,1.59,11.68
Colors of Light Mural by Josh Sarantitis,39.95699109999999,-75.1585283,entertainment,bicycle,1.14,9.12
Alexander Hamiltons Former Home,39.94691779999999,-75.146085,entertainment,bicycle,1.73,12.8
Dolly Todd House,39.9474574,-75.14779469999998,entertainment,bicycle,1.44,10.43
Rodin Museum Property,39.960926,-75.1739089,entertainment,bicycle,0.9,8.0
Bishop White House,39.947294,-75.1467776,entertainment,bicycle,1.52,13.22
Historic Philadelphia,39.9500455,-75.14381170000001,entertainment,bicycle,1.63,12.52
Barnes Foundation Gate House,39.9601671,-75.1718449,entertainment,bicycle,0.82,7.35
Grumman Lunar Module,39.958022,-75.1735521,entertainment,bicycle,0.76,6.47
Pennsylvania Academy of the Fine Arts - PAFA,39.95559859999999,-75.1631457,entertainment,bicycle,0.87,6.7
National Museum of American Jewish History Museum Store,39.9502497,-75.14817029999998,entertainment,bicycle,1.39,10.08
Franklin Court Printing Office,39.950124,-75.1466125,entertainment,bicycle,1.47,10.65
獨立遊客中心,39.9514781,-75.14991169999998,entertainment,bicycle,1.35,11.27
Train Factory,39.95813890000001,-75.17262579999998,entertainment,bicycle,0.7,5.78
Photo Pop Philly,39.949929,-75.1487807,entertainment,bicycle,1.35,10.02
President's House Site,39.95044199999999,-75.15008459999999,entertainment,bicycle,1.28,9.4
Liberty Bell Center,39.95021120000001,-75.15015559999998,entertainment,bicycle,1.31,10.18
Liberty Bell,39.9525839,-75.1652215,entertainment,bicycle,0.48,3.58
The Menorah,39.95435939999999,-75.1596106,entertainment,bicycle,1.14,8.78
Legacy Mural,39.94915340000001,-75.15291909999998,entertainment,bicycle,1.1,8.13
Independence Hall,39.9552145,-75.1636616,entertainment,bicycle,0.86,7.58
West Wing Great Essentials Exhibit,39.9489474,-75.15035780000002,entertainment,bicycle,1.2,9.4
Bridgette Mayer Gallery,39.9522968,-75.1570655,entertainment,bicycle,1.03,7.87
Congress Hall,39.948957,-75.15066170000001,entertainment,bicycle,1.21,9.48
Fotto Star Gallery,39.95163270000001,-75.15574509999998,entertainment,bicycle,0.97,7.23
Congress Hall,39.94897280000001,-75.15065469999998,entertainment,bicycle,1.21,9.45
Franklin Field,39.9502159,-75.19010920000002,entertainment,bicycle,1.45,10.82
The Palestra,39.9513911,-75.1887032,entertainment,bicycle,1.47,10.63
Стадион на крыше,39.96054760000001,-75.166264,entertainment,bicycle,0.84,8.63
Eastern State Penitentiary,39.9683364,-75.17266479999998,entertainment,bicycle,1.45,12.57
Liberty Bell,39.9496103,-75.1502821,entertainment,bicycle,1.22,9.62
Reading Terminal Market,39.95331129999999,-75.15943,entertainment,bicycle,0.86,7.68
National Constitution Center,39.95369549999999,-75.1491166,entertainment,bicycle,1.63,12.98
Philadelphia's Magic Gardens,39.9427128,-75.1593122,entertainment,bicycle,1.17,8.7
Philadelphia Museum of Art,39.9655697,-75.18096609999998,entertainment,bicycle,1.39,11.12
The Mütter Museum at The College of Physicians of Philadelphia,39.95323079999999,-75.1763698,entertainment,bicycle,0.58,4.43
Betsy Ross House,39.9522182,-75.1446397,entertainment,bicycle,1.69,13.53
The Franklin Institute,39.9582109,-75.17313469999998,entertainment,bicycle,0.76,6.47
Institute of Contemporary Art,39.95406870000001,-75.1947096,entertainment,bicycle,1.38,10.12
United States Mint,39.95338599999999,-75.14805809999999,entertainment,bicycle,1.55,11.42
The Rosenbach,39.9473109,-75.1750386,entertainment,bicycle,0.61,5.22
Penn Park,39.9500579,-75.1859058,entertainment,bicycle,1.08,10.93
The Bourse,39.94981020000001,-75.1475438,entertainment,bicycle,1.41,10.43
Mural Arts Philadelphia,39.9654251,-75.16685890000002,entertainment,bicycle,1.12,11.55
Rodin Museum,39.9619232,-75.17395789999998,entertainment,bicycle,0.97,8.48
Independence National Historical Park,39.9495312,-75.14973189999998,entertainment,bicycle,1.3,10.63
The Academy of Natural Sciences of Drexel University,39.9571169,-75.1710701,entertainment,bicycle,0.65,5.97
Rittenhouse Square,39.9494818,-75.17188349999998,entertainment,bicycle,0.1,1.15
Independence Visitor Center,39.9514196,-75.14992120000002,entertainment,bicycle,1.34,11.13
Fireman's Hall Museum,39.9532585,-75.1426468,entertainment,bicycle,1.94,14.42
Perelman Building,39.967594,-75.17939100000002,entertainment,bicycle,1.48,11.93
Barnes Foundation,39.9606433,-75.17280749999998,entertainment,bicycle,0.91,8.37
James G. Kaskey Memorial Park,39.9491655,-75.1983003,entertainment,bicycle,1.88,14.95
Old St Joseph's Church,39.94658200000001,-75.14751199999998,entertainment,bicycle,1.54,11.28
National Museum of American Jewish History,39.9502434,-75.14857680000001,entertainment,bicycle,1.35,10.05
Penn Museum,39.94923920000001,-75.191367,entertainment,bicycle,1.48,11.12
Bardascino Park,39.93779620000001,-75.15991919999998,entertainment,bicycle,1.54,11.47
Innovation Plaza,39.9557555,-75.19626720000002,entertainment,bicycle,1.59,12.5
Library Co of Philadelphia,39.947810200000006,-75.16311850000002,entertainment,bicycle,0.6,4.95
The Church of the Holy Trinity,39.9502577,-75.17298570000001,entertainment,bicycle,0.14,1.3
American Philosophical Society,39.9486222,-75.1494434,entertainment,bicycle,1.27,10.17
Chew Playground,39.938280000000006,-75.17387269999998,entertainment,bicycle,0.91,9.3
Washington Square,39.94703670000001,-75.15239389999998,entertainment,bicycle,1.22,10.03
Cathedral Basilica of Saints Peter and Paul,39.9574751,-75.16859649999998,entertainment,bicycle,0.59,5.28
Old Saint Mary's Church,39.9456573,-75.14857649999998,entertainment,bicycle,1.57,11.4
Bethany Mission Gallery,39.9636037,-75.16388069999998,entertainment,bicycle,1.18,10.7
Philadelphia Hospitality,39.94946160000001,-75.1645238,entertainment,bicycle,0.43,3.22
Fairmount Water Works,39.96581120000001,-75.1834918,entertainment,bicycle,1.67,13.07
Boathouse Row,39.9695828,-75.1876317,entertainment,bicycle,1.89,14.27
Mario Lanza Institute,39.9373929,-75.155521,entertainment,bicycle,1.74,13.15
Roberto Clemente Park,39.965686700000006,-75.16802259999999,entertainment,bicycle,1.14,11.9
The Print Center,39.9481309,-75.1685605,entertainment,bicycle,0.32,3.85
Cira Green,39.9526631,-75.1833298,entertainment,bicycle,0.8,6.03
The Oval,39.96424879999999,-75.1791318,entertainment,bicycle,1.3,10.53
City Hall Visitor Center,39.9512025,-75.16347499999998,entertainment,bicycle,0.49,3.78
Walnut Street Dock,39.9518275,-75.1810318,entertainment,bicycle,0.93,10.07
Blue Cross RiverRink,39.94794829999999,-75.13973760000002,entertainment,bicycle,1.77,13.13
Christ Church Burial Ground,39.9520175,-75.1481594,entertainment,bicycle,1.45,10.68
Christ Church,39.95074530000001,-75.1438142,entertainment,bicycle,1.72,13.25
Franklin Square,39.95566339999999,-75.1504502,entertainment,bicycle,1.56,12.02
Bainbridge Green,39.9407356,-75.1501667,entertainment,bicycle,1.81,13.53
The African American Museum in Philadelphia,39.95326139999999,-75.15175620000002,entertainment,bicycle,1.36,10.2
Carpenters' Hall,39.9481384,-75.1472103,entertainment,bicycle,1.43,11.35
Mother Bethel A.M.E. Church,39.9432914,-75.15175409999998,entertainment,bicycle,1.44,10.9
Di Silvestro Playground,39.92914069999999,-75.17004250000002,entertainment,bicycle,1.75,13.48
National Liberty Museum,39.94888059999999,-75.1468778,entertainment,bicycle,1.4,10.33
Marian Anderson Recreation Center,39.9418979,-75.17149090000002,entertainment,bicycle,0.79,6.62
I-95 Park,39.9477778,-75.14200859999998,entertainment,bicycle,1.67,13.43
Masonic Temple,39.95348010000001,-75.1630651,entertainment,bicycle,0.71,5.48
The Porch at 30th,39.9548726,-75.18206889999998,entertainment,bicycle,0.9,7.45
Drexel Park,39.96119760000001,-75.18760499999998,entertainment,bicycle,1.73,13.67
Korean War Memorial Park,39.94499,-75.14343709999999,entertainment,bicycle,1.81,13.68
Kahal Kadosh Mikveh Israel,39.9513028,-75.1478798,entertainment,bicycle,1.44,11.88
Philadelphia Museum of Jewish Art,39.96380809999999,-75.160759,entertainment,bicycle,1.45,11.9
Science History Institute,39.9487962,-75.1466157,entertainment,bicycle,1.4,10.15
Historic Arch Street Meeting House,39.951881,-75.14615699999997,entertainment,bicycle,1.74,13.82
Swann Memorial Fountain,39.9579384,-75.170587,entertainment,bicycle,0.6,5.38
Markward Playground,39.9480334,-75.18342990000002,entertainment,bicycle,0.89,7.3
American Catholic Historical,39.945536,-75.14802999999998,entertainment,bicycle,1.59,11.7
Shoemaker Green,39.9514977,-75.19009140000001,entertainment,bicycle,1.13,10.08
Athenaeum of Philadelphia,39.94687259999999,-75.1509588,entertainment,bicycle,1.34,9.93
Art Space Collaborative,39.9482359,-75.1708166,entertainment,bicycle,0.17,3.17
Hill-Physick House,39.9443118,-75.1483538,entertainment,bicycle,1.66,12.78
Benjamin Franklin's Grave,39.95246009999999,-75.1482794,entertainment,bicycle,1.5,11.73
Train Factory,39.95813890000001,-75.17262579999998,entertainment,bicycle,0.7,5.78
The Magnolia Garden,39.94598690000001,-75.14921070000003,entertainment,bicycle,1.5,13.2
Wexler Gallery,39.9541193,-75.1446916,entertainment,bicycle,1.78,13.27
Center for Architecture and Design,39.953848,-75.16044800000002,entertainment,bicycle,0.85,7.8
Julian Abele Park,39.94088430000001,-75.1792676,entertainment,bicycle,1.08,9.65
Logan Square,39.9580333,-75.1709604,entertainment,bicycle,0.62,5.57
Schuylkill River Park,39.948817700000006,-75.18176650000002,entertainment,bicycle,0.77,6.13
Placa AMOR Philadelfia,39.9599334,-75.16497820000002,entertainment,bicycle,0.91,7.85
The Fabric Workshop and Museum,39.9537074,-75.1602417,entertainment,bicycle,0.82,7.8
Palumbo Park,39.93926,-75.155587,entertainment,bicycle,1.61,13.15
Bolt of Lightning,39.9554383,-75.14877539999998,entertainment,bicycle,1.69,14.35
Matthias Baldwin Park,39.961667,-75.1689481,entertainment,bicycle,0.91,8.6
Schuylkill Banks,39.9521946,-75.1806532,entertainment,bicycle,0.96,10.9
Palace Travel Inc,39.949926,-75.163686,entertainment,bicycle,0.44,4.37
Phillies Mural,39.9510963,-75.18051080000002,entertainment,bicycle,0.54,4.15
Paine's Park,39.9628739,-75.18062110000002,entertainment,bicycle,1.53,12.13
Presbyterian Historical Society,39.94311219999999,-75.1499077,entertainment,bicycle,1.72,12.98
Tomb of the Unknown Soldier,39.9470628,-75.15252459999998,entertainment,bicycle,1.21,9.95
Women For Greater Philadelphia,39.9473635,-75.1505684,entertainment,bicycle,1.31,10.65
Declaration House,39.9508314,-75.15217790000001,entertainment,bicycle,1.19,8.77
Seger Dog Park,39.9433534,-75.1598089,entertainment,bicycle,1.08,8.53
Benjamin Franklin Museum,39.94963920000001,-75.1468572,entertainment,bicycle,1.43,10.53
Rocky Statue,39.96512749999999,-75.17928479999998,entertainment,bicycle,1.37,11.02
Rocky Steps,39.96492979999999,-75.1800468,entertainment,bicycle,1.37,11.0
Once Upon A Nation,39.9490099,-75.15101990000002,entertainment,bicycle,1.19,8.72
The United States Custom House,39.9483717,-75.1446802,entertainment,bicycle,1.5,11.0
Girard Fountain Park,39.95241559999999,-75.14627349999998,entertainment,bicycle,1.72,13.32
Fo Shou Temple 佛寿寺,39.9547499,-75.15666,entertainment,bicycle,1.15,8.97
Gallery Joe,39.9520345,-75.14541290000003,entertainment,bicycle,1.65,12.12
18th Century Garden,39.9474221,-75.14752340000003,entertainment,bicycle,1.47,11.52
Museum of the American Revolution,39.94834520000001,-75.1458816,entertainment,bicycle,1.45,11.33
Chinatown Friendship Arch,39.95371110000001,-75.1562314,entertainment,bicycle,1.15,8.95
Starr Garden Playground,39.9427864,-75.15235969999998,entertainment,bicycle,1.49,11.38
Philadelphia Society for the Preservation of Landmarks,39.9443239,-75.1483536,entertainment,bicycle,1.66,12.78
Azalea Garden,39.9680944,-75.18321569999998,entertainment,bicycle,1.64,12.75
Brogan James M,39.95267070000001,-75.16821329999998,entertainment,bicycle,0.33,2.62
Powel House,39.9457406,-75.14684179999998,entertainment,bicycle,1.63,13.32
Cret Park,39.9555435,-75.16656069999998,entertainment,bicycle,0.58,4.75
Milord la Chamarre Statue,39.95217089999999,-75.1661135,entertainment,bicycle,0.37,4.27
Great Plaza at Penn's Landing,39.94776179999999,-75.1406485,entertainment,bicycle,1.74,12.97
Comcast Experience,39.9545383,-75.16854649999998,entertainment,bicycle,0.38,5.05
Three Bears Park,39.9440791,-75.14789619999998,entertainment,bicycle,1.71,13.7
America's Garden Capital Maze,39.9524382,-75.1646225,entertainment,bicycle,0.52,4.12
New Market,39.9429655,-75.14526599999998,entertainment,bicycle,1.77,14.03
Sister Cities Park,39.9579056,-75.16933890000001,entertainment,bicycle,0.56,5.12
The Shambles,39.94309979999999,-75.14538,entertainment,bicycle,1.74,13.12
Philadelphia City Hall,39.9528,-75.1634833,entertainment,bicycle,0.62,5.15
St. Peter's Church,39.94313620000001,-75.1476619,entertainment,bicycle,1.65,14.08
Love Park,39.954279,-75.1656517,entertainment,bicycle,0.57,4.62
Gross Mc Cleaf Gallery,39.9502352,-75.16722399999998,entertainment,bicycle,0.22,1.58
Second Bank of the United States Portrait Gallery,39.9485485,-75.14842770000001,entertainment,bicycle,1.32,10.45
June 5th Memorial Park,39.9538109,-75.1765818,entertainment,bicycle,0.57,4.33
Eagles Super Bowl Mural,39.9418611,-75.15642369999998,entertainment,bicycle,1.34,10.22
New Hall Military Museum,39.9484523,-75.1472179,entertainment,bicycle,1.4,10.9
Thaddeus Kosciuszko National Memorial,39.943457,-75.14725279999998,entertainment,bicycle,1.65,12.67
Thomas Sully Residence,39.94509499999999,-75.151219,entertainment,bicycle,1.46,11.58
Statue of Tamanend,39.9497217,-75.14201750000002,entertainment,bicycle,1.71,12.62
Septa Transit Museum,39.9518251,-75.16051390000001,entertainment,bicycle,0.72,5.5
Franklin Court Printing Office,39.950124,-75.1466125,entertainment,bicycle,1.47,10.65
Irish Memorial,39.94784629999999,-75.14202890000001,entertainment,bicycle,1.7,13.28
Monument to Scottish Immigrants,39.94738539999999,-75.1422083,entertainment,bicycle,1.71,13.53
Xoxo sign,39.9497133,-75.1480253,entertainment,bicycle,1.49,11.08
Welcome Park,39.9473826,-75.14414520000003,entertainment,bicycle,1.61,11.83
Washington Monument Fountain,39.9642689,-75.17913519999998,entertainment,bicycle,1.3,10.53
